plant_id,name,pattern,color_flower,color_foliage,texture_foliage,color_fruit,shape,url
EUSA,Eucalyptus saligna,Dicot,Yellow,Gray-Green,Coarse,Black,Erect,http://plants.usda.gov/gallery/standard/eusa_001_shp.jpg
EUSA15,Eurybia saxicastellii,Dicot,,,,,,http://plants.usda.gov/gallery/standard/eusa15_001_shp.jpg
EUSA17,Eucalyptus salicifolia,Dicot,,,,,,NULL
EUSA6,Eurya sandwicensis,Dicot,,,,,,NULL
EUSC5,Eurybia schreberi,Dicot,,,,,,NULL
EUSC6,Euphorbia schizoloba,Dicot,,,,,,NULL
EUSE,Eupatorium semiserratum,Dicot,,,,,,NULL
EUSE12,Euphorbia serrata,Dicot,,,,,,http://plants.usda.gov/gallery/standard/euse12_001_shp.jpg
EUSE2,Eupatorium serotinum,Dicot,,,,,,NULL
EUSE3,Eupatorium sessilifolium,Dicot,,,,,,NULL
EUSE8,Euphorbia segetalis,Dicot,,,,,,NULL
EUSEB,Eupatorium sessilifolium var. brittonianum,Dicot,,,,,,NULL
EUSES,Eupatorium sessilifolium var. sessilifolium,Dicot,,,,,,NULL
EUSEV,Eupatorium sessilifolium var. vaseyi,Dicot,,,,,,NULL
EUSI13,Eurybia sibirica,Dicot,,,,,,NULL
EUSI2,Eucalyptus sideroxylon,Dicot,,,,,,NULL
EUSP,Euphorbia spathulata,Dicot,,,,,,NULL
EUSP3,Eurybia spectabilis,Dicot,,,,,,NULL
EUSP4,Eurybia spinulosa,Dicot,,,,,,NULL
EUSP5,Euchiton sphaericus,Dicot,,,,,,NULL
EUST2,Eutrochium steelei,Dicot,,,,,,NULL
EUST23,Euphorbia stricta,Dicot,,,,,,NULL
EUST5,Euphorbia strictior,Dicot,,,,,,NULL
EUST7,Euphrasia stricta,Dicot,,,,,,NULL
EUSTA,Eustachys,Monocot,,,,,,NULL
EUSTO,Eustoma,Dicot,,,,,,NULL
EUSU2,Euphrasia subarctica,Dicot,,,,,,NULL
EUSU7,Eurybia surculosa,Dicot,,,,,,NULL
EUSY,Euclidium syriacum,Dicot,,,,,,NULL
EUTE,Eucalyptus tereticornis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/eute_001_shp.jpg
EUTE10,Euphorbia terracina,Dicot,,,,,,http://plants.usda.gov/gallery/standard/eute10_001_shp.jpg
EUTE16,Euphorbia texana,Dicot,,,,,,NULL
EUTE4,Euphorbia tetrapora,Dicot,,,,,,NULL
EUTE5,Eurytaenia texana,Dicot,,,,,,NULL
EUTE6,Euphorbia telephioides,Dicot,,,,,,NULL
EUTE8,Euphrasia tetraquetra,Dicot,,,,,,NULL
EUTHA,Euthamia,Dicot,,,,,,NULL
EUTI,Euphorbia tirucalli,Dicot,,,,,,http://plants.usda.gov/gallery/standard/euti_001_shp.jpg
EUTO11,Eucalyptus torquata,Dicot,,,,,,NULL
EUTO4,Eucephalus tomentellus,Dicot,,,,,,NULL
EUTR3,Euphorbia trichotoma,Dicot,,,,,,NULL
EUTR5,Eupatorium í„truncatum,Dicot,,,,,,NULL
EUTRE,Eutrema,Dicot,,,,,,NULL
EUTRO,Eutrochium,Dicot,,,,,,NULL
EUUN2,Eugenia uniflora,Dicot,,,,,,http://plants.usda.gov/gallery/standard/euun2_001_shp.jpg
EUUR,Eucnide urens,Dicot,,,,,,http://plants.usda.gov/gallery/standard/euur_001_shp.jpg
EUVI,Eucalyptus viminalis,Dicot,,,,,,NULL
EUVI8,Eucephalus vialis,Dicot,,,,,,NULL
EUWA4,Eurybia wasatchensis,Dicot,,,,,,NULL
EUWR2,Euphorbia wrightii,Dicot,,,,,,NULL
EVAL,Evolvulus alsinoides,Dicot,,,,,,NULL
EVALA2,Evolvulus alsinoides var. angustifolius,Dicot,,,,,,NULL
EVAR,Evolvulus arizonicus,Dicot,,,,,,http://plants.usda.gov/gallery/standard/evar_001_shp.jpg
EVAR3,Evolvulus arenarius,Dicot,,,,,,NULL
EVAX,Evax,Dicot,,,,,,NULL
EVCA,Evax candida,Dicot,,,,,,NULL
EVCO,Evolvulus convolvuloides,Dicot,,,,,,http://plants.usda.gov/gallery/standard/evco_001_shp.jpg
EVFI,Evolvulus filipes,Dicot,,,,,,NULL
EVGL2,Evolvulus glomeratus,Dicot,,,,,,NULL
EVGLG,Evolvulus glomeratus ssp. grandiflorus,Dicot,,,,,,NULL
EVGR,Evolvulus grisebachii,Dicot,,,,,,NULL
EVNU,Evolvulus nuttallianus,Dicot,,,,,,NULL
EVOLV,Evolvulus,Dicot,,,,,,NULL
EVPR,Evax prolifera,Dicot,,,,,,NULL
EVSE,Evolvulus sericeus,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/evse_001_pvp.jpg
EVSEG,Evolvulus sericeus var. glaberrimus,Dicot,,,,,,NULL
EVSES,Evolvulus sericeus var. sericeus,Dicot,,,,,,NULL
EVVE,Evax verna,Dicot,,,,,,NULL
EVVED,Evax verna var. drummondii,Dicot,,,,,,NULL
EVVEV,Evax verna var. verna,Dicot,,,,,,NULL
EXCA,Exostema caribaeum,Dicot,,,,,,NULL
EXGA,Exocarpos gaudichaudii,Dicot,,,,,,NULL
EXLU,Exocarpos luteolus,Dicot,,,,,,NULL
EXME,Exocarpos menziesii,Dicot,,,,,,NULL
EXOCA,Exocarpos,Dicot,,,,,,NULL
EXOCH,Exochorda,Dicot,,,,,,NULL
EXOST,Exostema,Dicot,,,,,,NULL
EXOTH,Exothea,Dicot,,,,,,NULL
EXPA,Exothea paniculata,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/expa_001_pvp.jpg
EXRA,Exochorda racemosa,Dicot,,,,,,http://plants.usda.gov/gallery/standard/exra_001_shp.jpg
EYOR,Eysenhardtia orthocarpa,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/eyor_001_pvp.jpg
EYSEN,Eysenhardtia,Dicot,,,,,,NULL
EYSP,Eysenhardtia spinosa,Dicot,,,,,,NULL
EYTE,Eysenhardtia texana,Dicot,,,,,,http://plants.usda.gov/gallery/standard/eyte_001_shp.jpg
FACEL,Facelis,Dicot,,,,,,NULL
FAES2,Fagopyrum esculentum,Dicot,White,Green,Fine,,Erect,http://plants.usda.gov/gallery/standard/faes2_001_shp.jpg
FAGON,Fagonia,Dicot,,,,,,NULL
FAGOP2,Fagopyrum,Dicot,,,,,,NULL
FAGR,Fagus grandifolia,Dicot,Yellow,Green,Medium,Brown,Erect,NULL
FAGUS,Fagus,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fagus_001_pvp.jpg
FALA,Fagonia laevis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fala_001_shp.jpg
FALCA,Falcaria,Dicot,,,,,,NULL
FALCA2,Falcataria,Dicot,,,,,,NULL
FALLU,Fallugia,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fallu_001_shp.jpg
FAMO,Falcataria moluccana,Dicot,,,,,,NULL
FAPA,Fallugia paradoxa,Dicot,Purple,Yellow-Green,Fine,Brown,Irregular,http://plants.usda.gov/gallery/standard/fapa_001_shp.jpg
FAPA2,Fagonia pachyacantha,Dicot,,,,,,NULL
FARE,Facelis retusa,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fare_001_pvp.jpg
FASY,Fagus sylvatica,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fasy_001_pvp.jpg
FATA,Fagopyrum tataricum,Dicot,White,Green,Coarse,Black,Erect,NULL
FATOU,Fatoua,Dicot,,,,,,NULL
FAVI,Fatoua villosa,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/favi_001_pvp.jpg
FAVU,Falcaria vulgaris,Dicot,,,,,,NULL
FEAL,Festuca altaica,Monocot,,,,,,NULL
FEAL4,Festuca aloha,Monocot,,,,,,NULL
FEAM5,Festuca ammobia,Monocot,,,,,,NULL
FEAR2,Festuca arizonica,Monocot,Yellow,Green,Medium,Brown,Erect,NULL
FEAR4,Festuca arvernensis,Monocot,,,,,,NULL
FEAU,Festuca auriculata,Monocot,,,,,,NULL
FEBA,Festuca baffinensis,Monocot,,,,,,NULL
FEBR,Festuca brachyphylla,Monocot,,,,,,NULL
FEBRB,Festuca brachyphylla ssp. brachyphylla,Monocot,,,,,,NULL
FEBRC,Festuca brachyphylla ssp. coloradensis,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/febrc_001_pvp.jpg
FECA,Festuca californica,Monocot,Yellow,Green,Medium,Brown,Erect,NULL
FECA4,Festuca campestris,Monocot,Yellow,Green,Coarse,Brown,Erect,NULL
FECA6,Festuca calligera,Monocot,,,,,,NULL
FECY,Ferocactus cylindraceus,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fecy_001_pvp.jpg
FECYC,Ferocactus cylindraceus var. cylindraceus,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fecyc_001_pvp.jpg
FECYL,Ferocactus cylindraceus var. lecontei,Dicot,,,,,,NULL
FEDA,Festuca dasyclada,Monocot,,,,,,NULL
FEEA2,Ferocactus eastwoodiae,Dicot,,,,,,NULL
FEEA3,Festuca earlei,Monocot,,,,,,NULL
FEED,Festuca edlundiae,Monocot,,,,,,NULL
FEEL2,Festuca elmeri,Monocot,,,,,,NULL
FEEM,Ferocactus emoryi,Dicot,,,,,,NULL
FEFI,Festuca filiformis,Monocot,,,,,,NULL
FEHA,Festuca hawaiiensis,Monocot,,,,,,NULL
FEHA2,Ferocactus hamatacanthus,Dicot,,,,,,NULL
FEHA3,Festuca hallii,Monocot,,,,,,NULL
FEHAH,Ferocactus hamatacanthus var. hamatacanthus,Dicot,,,,,,NULL
FEHAS,Ferocactus hamatacanthus var. sinuatus,Dicot,,,,,,NULL
FEHE,Festuca heterophylla,Monocot,,,,,,NULL
FEHE2,Festuca heteromalla,Monocot,Yellow,Green,Fine,Brown,Erect,NULL
FEID,Festuca idahoensis,Monocot,Yellow,Gray-Green,Fine,Brown,Erect,NULL
FEIDI2,Festuca idahoensis ssp. idahoensis,Monocot,,,,,,NULL
FEIDR2,Festuca idahoensis ssp. roemeri,Monocot,,,,,,NULL
FELE,Festuca lenensis,Monocot,,,,,,NULL
FELI,Festuca ligulata,Monocot,,,,,,NULL
FEMI3,Festuca minutiflora,Monocot,,,,,,NULL
FEMO,Festuca molokaiensis,Monocot,,,,,,NULL
FENDL,Fendlera,Dicot,,,,,,NULL
FENDL2,Fendlerella,Dicot,,,,,,NULL
FEOC,Festuca occidentalis,Monocot,Yellow,Dark Green,Medium,Brown,Erect,NULL
FEOV,Festuca ovina,Monocot,Yellow,Gray-Green,Fine,Brown,Semi-Erect,NULL
FEPA2,Festuca paradoxa,Monocot,,,,,,NULL
FEPA6,Festuca parishii,Monocot,,,,,,NULL
FERI2,Fendlera rigida,Dicot,,,,,,NULL
FEROC,Ferocactus,Dicot,,,,,,http://plants.usda.gov/gallery/standard/feroc_001_shp.jpg
FERU,Fendlera rupicola,Dicot,White,Green,Fine,,Erect,http://plants.usda.gov/gallery/standard/feru_001_shp.jpg
FERU2,Festuca rubra,Monocot,Yellow,Green,Fine,Brown,Decumbent,NULL
FERUA,Festuca rubra ssp. aucta,Monocot,,,,,,NULL
FERUA3,Festuca rubra ssp. arenaria,Monocot,,,,,,NULL
FERUA6,Festuca rubra ssp. arctica,Monocot,,,,,,NULL
FERUF3,Festuca rubra ssp. fallax,Monocot,,,,,,NULL
FERUP5,Festuca rubra ssp. pruinosa,Monocot,,,,,,NULL
FERUR2,Festuca rubra ssp. rubra,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/ferur2_001_pvp.jpg
FERUS,Festuca rubra ssp. secunda,Monocot,,,,,,NULL
FERUV,Festuca rubra ssp. vallicola,Monocot,,,,,,NULL
FESA,Festuca saximontana,Monocot,,,,,,NULL
FESAP,Festuca saximontana var. purpusiana,Monocot,,,,,,NULL
FESAS,Festuca saximontana var. saximontana,Monocot,,,,,,NULL
FESO,Festuca sororia,Monocot,,,,,,NULL
FESTU,Festuca,Monocot,,,,,,http://plants.usda.gov/gallery/standard/festu_001_shp.jpg
FESU,Festuca subulata,Monocot,Yellow,Green,Medium,Brown,Erect,NULL
FESU2,Festuca subuliflora,Monocot,,,,,,NULL
FESU3,Festuca subverticillata,Monocot,Yellow,Green,Fine,Brown,Erect,NULL
FETH,Festuca thurberi,Monocot,Yellow,Green,Coarse,Brown,Erect,NULL
FEUT,Fendlerella utahensis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/feut_001_shp.jpg
FEUTC,Fendlerella utahensis var. cymosa,Dicot,,,,,,NULL
FEUTU,Fendlerella utahensis var. utahensis,Dicot,,,,,,NULL
FEVA2,Festuca valesiaca,Monocot,,,,,,NULL
FEVE,Festuca versuta,Monocot,,,,,,NULL
FEVI,Festuca viridula,Monocot,Purple,Dark Green,Medium,Brown,Erect,NULL
FEVI2,Ferocactus viridescens,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fevi2_001_shp.jpg
FEVI4,Festuca viviparoidea,Monocot,,,,,,NULL
FEVIK2,Festuca viviparoidea ssp. krajinae,Monocot,,,,,,NULL
FEVIV5,Festuca viviparoidea ssp. viviparoidea,Monocot,,,,,,NULL
FEWA,Festuca washingtonica,Monocot,,,,,,NULL
FEWI,Ferocactus wislizeni,Dicot,Orange,Green,Coarse,Black,Climbing,http://plants.usda.gov/gallery/pubs/fewi_001_pvp.jpg
FEWR,Fendlera wrightii,Dicot,,,,,,NULL
FIAE,Fimbristylis aestivalis,Monocot,,,,,,NULL
FIAF,Fingerhuthia africana,Monocot,,,,,,http://plants.usda.gov/gallery/standard/fiaf_001_shp.jpg
FIAL4,Ficus altissima,Dicot,,,,,,NULL
FIAM,Ficus americana,Dicot,,,,,,NULL
FIAN,Fimbristylis annua,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/fian_001_pvp.jpg
FIAU,Ficus aurea,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fiau_001_pvp.jpg
FIAU2,Fimbristylis autumnalis,Monocot,,,,,,NULL
FIBE,Ficus benjamina,Dicot,,,,,,NULL
FIBE2,Ficus benghalensis,Dicot,,,,,,NULL
FIBR2,Fimbristylis brevivaginata,Monocot,,,,,,NULL
FIBR70,Fissidens bryoides,Moss,,,,,,http://plants.usda.gov/gallery/standard/fibr70_001_shp.jpg
FICA,Ficus carica,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fica_001_pvp.jpg
FICA3,Fimbristylis caroliniana,Monocot,,,,,,NULL
FICA4,Fimbristylis castanea,Monocot,,,,,,NULL
FICI,Ficus citrifolia,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fici_001_shp.jpg
FICUS,Ficus,Dicot,,,,,,NULL
FICY,Fimbristylis cymosa,Monocot,,,,,,NULL
FICYC,Fimbristylis cymosa ssp. cymosa,Monocot,,,,,,NULL
FICYU,Fimbristylis cymosa ssp. umbellatacapitata,Monocot,,,,,,NULL
FIDE2,Filicium decipiens,Dicot,,,,,,NULL
FIDE3,Fimbristylis decipiens,Monocot,,,,,,NULL
FIDI,Fimbristylis dichotoma,Monocot,,,,,,http://plants.usda.gov/gallery/standard/fidi_001_shp.jpg
FIEL,Ficus elastica,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fiel_001_pvp.jpg
FIEX,Fissidens exilis,Moss,,,,,,NULL
FIFE,Fimbristylis ferruginea,Monocot,,,,,,NULL
FIHA,Fimbristylis hawaiiensis,Monocot,,,,,,NULL
FILAG,Filago,Dicot,,,,,,NULL
FILI3,Fimbristylis littoralis,Monocot,,,,,,NULL
FILIC2,Filicium,Dicot,,,,,,NULL
FILIP,Filipendula,Dicot,,,,,,NULL
FIMA,Ficus macrophylla,Dicot,,,,,,NULL
FIMBR,Fimbristylis,Monocot,,,,,,NULL
FIMI2,Ficus microcarpa,Dicot,,,,,,NULL
FINGE,Fingerhuthia,Monocot,,,,,,NULL
FINO3,Ficus nota,Dicot,,,,,,NULL
FIOC,Filipendula occidentalis,Dicot,,,,,,NULL
FIPA2,Ficus palmata,Dicot,,,,,,NULL
FIPE,Fimbristylis perpusilla,Monocot,,,,,,NULL
FIPU,Fimbristylis puberula,Monocot,,,,,,NULL
FIPU2,Ficus pumila,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fipu2_001_shp.jpg
FIPUI,Fimbristylis puberula var. interior,Monocot,,,,,,NULL
FIPUP,Fimbristylis puberula var. puberula,Monocot,,,,,,NULL
FIPY2,Filago pyramidata,Dicot,,,,,,NULL
FIRE3,Ficus religiosa,Dicot,,,,,,NULL
FIRMI,Firmiana,Dicot,,,,,,NULL
FIRU2,Filipendula rubra,Dicot,,,,,,NULL
FIRU4,Ficus rubiginosa,Dicot,,,,,,NULL
FISC,Fimbristylis schoenoides,Monocot,,,,,,NULL
FISI2,Firmiana simplex,Dicot,,,,,,NULL
FISP3,Fitchia speciosa,Dicot,,,,,,NULL
FISSI2,Fissidens,Moss,,,,,,NULL
FITA,Fissidens taxifolius,Moss,,,,,,http://plants.usda.gov/gallery/standard/fita_001_shp.jpg
FITCH,Fitchia,Dicot,,,,,,NULL
FITH,Fimbristylis thermalis,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/fith_001_pvp.jpg
FITH2,Ficus thonningii,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fith2_001_shp.jpg
FITO,Fimbristylis tomentosa,Monocot,,,,,,NULL
FIUL,Filipendula ulmaria,Dicot,,,,,,NULL
FIULD2,Filipendula ulmaria ssp. denudata,Dicot,,,,,,NULL
FIULU,Filipendula ulmaria ssp. ulmaria,Dicot,,,,,,NULL
FIVA,Fimbristylis vahlii,Monocot,,,,,,NULL
FIVU,Filipendula vulgaris,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fivu_001_shp.jpg
FIVU2,Filago vulgaris,Dicot,,,,,,NULL
FLAC,Flueggea acidoton,Dicot,,,,,,NULL
FLACO,Flacourtia,Dicot,,,,,,NULL
FLAVE,Flaveria,Dicot,,,,,,NULL
FLBI,Flaveria bidentis,Dicot,,,,,,NULL
FLBR,Flindersia brayleyana,Dicot,,,,,,http://plants.usda.gov/gallery/standard/flbr_001_shp.jpg
FLBR2,Flaveria brownii,Dicot,,,,,,NULL
FLCA,Flaveria campestris,Dicot,,,,,,NULL
FLCE,Flourensia cernua,Dicot,Yellow,Green,Medium,White,Rounded,NULL
FLCH,Flaveria chlorifolia,Dicot,,,,,,NULL
FLEIS2,Fleischmannia,Dicot,,,,,,NULL
FLEMI,Flemingia,Dicot,,,,,,NULL
FLFL,Flaveria floridana,Dicot,,,,,,NULL
FLIN,Flacourtia indica,Dicot,,,,,,http://plants.usda.gov/gallery/standard/flin_001_shp.jpg
FLIN2,Fleischmannia incarnata,Dicot,,,,,,NULL
FLIND,Flindersia,Dicot,,,,,,NULL
FLLI,Flaveria linearis,Dicot,,,,,,NULL
FLMA,Flaveria macdougalii,Dicot,,,,,,NULL
FLNE,Flueggea neowawraea,Dicot,,,,,,NULL
FLOER,Floerkea,Dicot,,,,,,NULL
FLORE,Florestina,Dicot,,,,,,NULL
FLOUR,Flourensia,Dicot,,,,,,NULL
FLPA,Flyriella parryi,Dicot,,,,,,NULL
FLPR,Floerkea proserpinacoides,Dicot,,,,,,NULL
FLPR2,Flourensia pringlei,Dicot,,,,,,NULL
FLPY,Fleischmannia pycnocephala,Dicot,,,,,,NULL
FLSO,Fleischmannia sonorae,Dicot,,,,,,NULL
FLST,Flemingia strobilifera,Dicot,,,,,,NULL
FLTR,Flaveria trinervia,Dicot,,,,,,NULL
FLTR2,Florestina tripteris,Dicot,,,,,,NULL
FLUEG,Flueggea,Dicot,,,,,,NULL
FLYRI,Flyriella,Dicot,,,,,,NULL
FOAC,Forestiera acuminata,Dicot,Green,Green,Medium,Black,Erect,NULL
FOAN,Forestiera angustifolia,Dicot,,,,,,http://plants.usda.gov/gallery/standard/foan_001_shp.jpg
FOAN2,Fontinalis antipyretica,Moss,,,,,,http://plants.usda.gov/gallery/standard/foan2_001_shp.jpg
FODA,Fontinalis dalecarlica,Moss,,,,,,NULL
FOENI,Foeniculum,Dicot,,,,,,NULL
FOGA,Fothergilla gardenii,Dicot,White,Green,Medium,Brown,Erect,NULL
FOGO,Forestiera godfreyi,Dicot,,,,,,NULL
FOIN3,Forsythia í„intermedia,Dicot,,,,,,http://plants.usda.gov/gallery/standard/foin3_001_shp.jpg
FOJA,Fortunella japonica,Dicot,,,,,,NULL
FOLI,Forestiera ligustrina,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/foli_001_pvp.jpg
FOMA,Fothergilla major,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/foma_001_pvp.jpg
FONO,Fontinalis novae-angliae,Moss,,,,,,NULL
FONTA,Fontanesia,Dicot,,,,,,NULL
FONTI,Fontinalis,Moss,,,,,,NULL
FOOV80,Forsythia ovata,Dicot,,,,,,NULL
FOPH2,Fontanesia phillyreoides,Dicot,,,,,,NULL
FOPHF,Fontanesia phillyreoides ssp. fortunei,Dicot,,,,,,NULL
FOPU2,Forestiera pubescens,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fopu2_001_shp.jpg
FOPUG2,Forestiera pubescens var. glabrifolia,Dicot,,,,,,NULL
FOPUP,Forestiera pubescens var. pubescens,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fopup_001_shp.jpg
FORE,Forestiera reticulata,Dicot,,,,,,NULL
FORES,Forestiera,Dicot,,,,,,NULL
FORSY,Forsythia,Dicot,,,,,,http://plants.usda.gov/gallery/standard/forsy_001_shp.jpg
FORTU,Fortunella,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fortu_001_shp.jpg
FOSE,Forestiera segregata,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fose_001_shp.jpg
FOSEP,Forestiera segregata var. pinetorum,Dicot,,,,,,NULL
FOSES,Forestiera segregata var. segregata,Dicot,,,,,,NULL
FOSH,Forestiera shrevei,Dicot,,,,,,NULL
FOSP2,Fouquieria splendens,Dicot,Red,Green,Fine,Brown,Erect,http://plants.usda.gov/gallery/standard/fosp2_001_shp.jpg
FOSU,Forsythia suspensa,Dicot,Yellow,Green,Medium,,Vase,http://plants.usda.gov/gallery/standard/fosu_001_shp.jpg
FOTHE,Fothergilla,Dicot,,,,,,NULL
FOUQU,Fouquieria,Dicot,,,,,,NULL
FOVI,Forsythia viridissima,Dicot,,,,,,NULL
FOVU,Foeniculum vulgare,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fovu_001_shp.jpg
FRAF2,Fritillaria affinis,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/fraf2_001_pvp.jpg
FRAFA2,Fritillaria affinis var. affinis,Monocot,,,,,,NULL
FRAFT2,Fritillaria affinis var. tristulis,Monocot,,,,,,NULL
FRAG,Fritillaria agrestis,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/frag_001_pvp.jpg
FRAGA,Fragaria,Dicot,,,,,,NULL
FRAL,Franklinia alatamaha,Dicot,White,White-Gray,Coarse,Brown,Irregular,http://plants.usda.gov/gallery/standard/fral_001_shp.jpg
FRAL2,Frasera albicaulis,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fral2_001_shp.jpg
FRAL3,Fraxinus albicans,Dicot,,,,,,NULL
FRAL4,Frangula alnus,Dicot,,,,,,http://plants.usda.gov/gallery/standard/fral4_001_shp.jpg
FRAL5,Frasera albomarginata,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/fral5_001_pvp.jpg
FRALA,Frasera albicaulis var. albicaulis,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/frala_001_pvp.jpg
FRALC,Frasera albicaulis var. columbiana,Dicot,,,,,,NULL
FRALC2,Frasera albicaulis var. cusickii,Dicot,,,,,,NULL
FRALI,Frasera albicaulis var. idahoensis,Dicot,,,,,,NULL
FRALM,Frasera albicaulis var. modocensis,Dicot,,,,,,NULL
FRALN,Frasera albicaulis var. nitida,Dicot,,,,,,NULL
FRAM2,Fraxinus americana,Dicot,Yellow,Green,Fine,Brown,Erect,NULL
FRAN,Fragaria í„ananassa,Dicot,,,,,,NULL
FRAN2,Fraxinus anomala,Dicot,Yellow,Green,Medium,Brown,Erect,http://plants.usda.gov/gallery/pubs/fran2_001_pvp.jpg
FRANA,Fraxinus anomala var. anomala,Dicot,,,,,,NULL
FRANA3,Fragaria í„ananassa ssp. ananassa,Dicot,,,,,,NULL
FRANC3,Fragaria í„ananassa ssp. cuneifolia,Dicot,,,,,,NULL
FRANG,Frangula,Dicot,,,,,,NULL
FRANK,Frankenia,Dicot,,,,,,NULL
FRANK2,Franklinia,Dicot,,,,,,NULL
FRANL,Fraxinus anomala var. lowellii,Dicot,,,,,,NULL
FRAR,Freycinetia arborea,Monocot,,,,,,NULL
FRAR2,Froelichia arizonica,Dicot,,,,,,NULL
FRASE,Frasera,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/frase_001_pvp.jpg
FRAT,Fritillaria atropurpurea,Monocot,,,,,,NULL
FRAXI,Fraxinus,Dicot,,,,,,NULL
FRBE,Fraxinus berlandieriana,Dicot,,,,,,NULL
FRBE2,Frangula betulifolia,Dicot,,,,,,http://plants.usda.gov/gallery/standard/frbe2_001_shp.jpg
FRBEB,Frangula betulifolia ssp. betulifolia,Dicot,Green,Green,,Purple,,NULL
FRBEO,Frangula betulifolia ssp. obovata,Dicot,,,,,,NULL
FRBI,Fritillaria biflora,Monocot,,,,,,http://plants.usda.gov/gallery/pubs/frbi_001_pvp.jpg
FRBL,Frangula í„blumeri,Dicot,,,,,,NULL
FRBR,Fritillaria brandegeei,Monocot,,,,,,NULL
FRBR5,Fragaria í„bringhurstii,Dicot,,,,,,NULL
FRCA,Fragaria cascadensis,Dicot,,,,,,NULL
FRCA12,Frangula californica,Dicot,,,,,,NULL
FRCA13,Frangula caroliniana,Dicot,Yellow,Green,Coarse,Black,Erect,NULL
FRCA2,Frasera caroliniensis,Dicot,,,,,,NULL
FRCA3,Fraxinus caroliniana,Dicot,Green,Green,Coarse,Black,Erect,NULL
FRCA5,Fritillaria camschatcensis,Monocot,,,,,,http://plants.usda.gov/gallery/standard/frca5_001_shp.jpg
FRCA6,Fremontodendron californicum,Dicot,Yellow,Green,Coarse,Black,Erect,http://plants.usda.gov/gallery/standard/frca6_001_shp.jpg
FRCAC5,Frangula californica ssp. californica,Dicot,Green,Green,Medium,White,Semi-Erect,http://plants.usda.gov/gallery/standard/frcac5_001_shp.jpg
FRCAC6,Frangula californica ssp. crassifolia,Dicot,,,,,,NULL
FRCAC7,Frangula californica ssp. cuspidata,Dicot,,,,,,NULL
FRCAO4,Frangula californica ssp. occidentalis,Dicot,,,,,,NULL
FRCAT2,Frangula californica ssp. tomentella,Dicot,,,,,,NULL
FRCAU,Frangula californica ssp. ursina,Dicot,,,,,,NULL
FRCH,Fragaria chiloensis,Dicot,White,Green,Medium,Red,Prostrate,http://plants.usda.gov/gallery/standard/frch_001_shp.jpg
FRCHL,Fragaria chiloensis ssp. lucida,Dicot,,,,,,NULL
FRCHP,Fragaria chiloensis ssp. pacifica,Dicot,,,,,,NULL
FRCHS2,Fragaria chiloensis ssp. sandwicensis,Dicot,,,,,,NULL
FRCO7,Frasera coloradensis,Dicot,,,,,,NULL
FRCO8,Freesia corymbosa,Monocot,,,,,,http://plants.usda.gov/gallery/standard/frco8_001_shp.jpg
FRCU,Fraxinus cuspidata,Dicot,,,,,,http://plants.usda.gov/gallery/pubs/frcu_001_pvp.jpg
FRDE2,Fremontodendron decumbens,Dicot,,,,,,http://plants.usda.gov/gallery/standard/frde2_001_shp.jpg
FRDI2,Fraxinus dipetala,Dicot,,,,,,http://plants.usda.gov/gallery/standard/frdi2_001_shp.jpg
FRDR,Froelichia drummondii,Dicot,,,,,,NULL
